APOGEE_ID,source_id,LOGG,TEFF,ALPHA_M,M_H,C_FE,N_FE,G,BP,RP,J,H,K,LOGG_ERR,TEFF_ERR,ALPHA_M_ERR,M_H_ERR,C_FE_ERR,N_FE_ERR,G_ERR,BP_ERR,RP_ERR,J_ERR,H_ERR,K_ERR,age,age_68U,age_68L,ageErr,logAge,logAgeErr,distKpc,distKpc_68U,distKpc_68L,distErrKpc,logDistKpc,logDistKpcErr
2M19153381+4421502,2103092897553805312,2.3726606369018555,4551.5478515625,0.17129899561405182,-0.25584155321121216,0.1423799991607666,0.13176000118255615,12.87799072265625,13.468213081359863,12.14667797088623,11.17199993133545,10.583000183105469,10.454999923706055,0.05741608887910843,97.71029663085938,0.009700640104711056,0.010089595802128315,0.0151909114792943,0.022877274081110954,0.0001591752510843314,0.0008450444386109979,0.0002906665638957584,0.023000000044703484,0.017999999225139618,0.014000000432133675,9.6383,12.499,7.6736,2.4127,0.9840004399478504,0.10593805548847585,2.3514151,2.3883769999999998,2.3147274,0.036824799999999866,0.3713293027643662,0.006801513880401899
2M19153407+4616559,2127369525878876800,2.8004465103149414,4715.14697265625,-0.02122800052165985,0.18232844769954681,-0.03270600736141205,0.3211800158023834,12.024904251098633,12.342323303222656,11.11835765838623,10.184000015258789,9.678000450134277,9.562999725341797,0.05486312508583069,89.6053237915039,0.006682512816041708,0.006909738760441542,0.00972000416368246,0.015244077891111374,0.0003328287868697988,0.0040109591202563966,0.0018877685494611551,0.020999999716877937,0.017000000923871994,0.012000000104308128,3.5867,4.644,2.9174,0.8633,0.5546950527860223,0.10094811622383579,1.4229788,1.4442158999999999,1.4011996,0.02150815,0.15319842987233723,0.006566058676886505
2M19153575+4103360,2102103057910726784,2.4565677642822266,4819.2724609375,0.009082000702619553,-0.08650054782629013,-0.023642003536224365,0.20228201150894165,11.420886039733887,11.965085983276367,10.727729797363281,9.779000282287598,9.276000022888184,9.170000076293945,0.039496082812547684,87.8271713256836,0.007183192763477564,0.006951056886464357,0.011642633937299252,0.018031148239970207,0.00014394056632949237,0.0005285598721849194,0.0002440391184765911,0.02199999988079071,0.020999999716877937,0.01899999938905239,4.3242,4.9463,3.9355,0.5053999999999998,0.6359057724430859,0.049640268329230186,1.4332222,1.4452768,1.4206921,0.012292350000000056,0.1563135265822866,0.003725532907338208
2M19153693+4753308,2130946172784444544,2.8881404399871826,4850.07666015625,0.033854998648166656,-0.30051153898239136,0.09185300767421722,0.12181299924850464,11.698745727539062,12.211596488952637,11.028901100158691,10.137999534606934,9.62600040435791,9.531999588012695,0.06682305783033371,88.57147979736328,0.007974146865308285,0.007461525034159422,0.013924538157880306,0.021217718720436096,0.00014907302513300635,0.0006489400450304661,0.0003177145995370001,0.02199999988079071,0.01899999938905239,0.010999999940395355,4.7489,6.0379,3.8459,1.0959999999999999,0.6765930245187535,0.09794396414619927,1.4101561,1.4304979999999998,1.3889604999999998,0.020768749999999954,0.14926719039738456,0.00639867986666276
2M19153805+4440107,2127133268317849728,2.6016316413879395,4637.70263671875,0.016932997852563858,-0.009648550301790237,0.018014200031757355,0.17269200086593628,12.385865211486816,12.977526664733887,11.656564712524414,10.678999900817871,10.121999740600586,10.0,0.05803946778178215,82.20317840576172,0.0065668681636452675,0.006465964950621128,0.00925428420305252,0.014825929887592793,0.0001463786350741625,0.0006373427870742798,0.00027923153210318574,0.019999999552965164,0.017000000923871994,0.012000000104308128,9.2472,11.0872,7.8379,1.6246499999999995,0.9660102507246069,0.07531108176813534,1.5994460000000001,1.6179437,1.5830692,0.017437250000000064,0.2039695821519757,0.0047317529421770504
2M19153999+4716501,2127809369190682752,2.558859348297119,4758.36767578125,0.0525909960269928,-0.30145153403282166,0.04469600319862366,0.14088000357151031,13.068822860717773,13.63022518157959,12.361045837402344,11.404000282287598,10.859000205993652,10.762999534606934,0.06332342326641083,94.48831939697266,0.008921189233660698,0.008694175630807877,0.015482609160244465,0.023120613768696785,0.0001449694425492698,0.0008742871312217293,0.00032060311052406476,0.020999999716877937,0.017000000923871994,0.014000000432133675,4.7548,5.5598,4.0729,0.7434500000000002,0.6771322540340811,0.0675777110044351,2.8723002,2.9023582,2.8411880999999997,0.030585050000000138,0.45822982846375604,0.004625511835336299
2M19154014+3957514,2101241629211118720,2.6108953952789307,4736.6259765625,-0.00581900030374527,-0.020310550928115845,-0.08754599839448929,0.21697400510311127,9.514476776123047,10.067093849182129,8.812451362609863,7.870999813079834,7.326000213623047,7.232999801635742,0.06022179126739502,82.85122680664062,0.006509398575872183,0.006293404847383499,0.00970770139247179,0.01540793664753437,0.00013904406899079014,0.00045371229639989963,0.0002269387047582061,0.019999999552965164,0.017999999225139618,0.027000000700354576,3.7944,4.1197,2.4143,0.8527,0.579143111643815,0.11603717855774487,0.4908371,0.49176319999999996,0.4892153,0.001273949999999985,-0.3090626184871341,0.0011279976051313256
2M19154185+4109198,2102200403350247552,3.154303550720215,4712.275390625,0.003022998571395874,0.37561845779418945,0.1335800290107727,0.2135699987411499,13.081663131713867,13.678114891052246,12.353777885437012,11.390999794006348,10.854999542236328,10.746000289916992,0.052418991923332214,85.95702362060547,0.005761034786701202,0.006032499950379133,0.007781685795634985,0.012520824559032917,0.00015572109598127604,0.0006775769852473967,0.0004179309861818137,0.020999999716877937,0.01899999938905239,0.017000000923871994,7.2723,8.8074,5.7043,1.5515499999999998,0.8616717862833801,0.09432268152247575,1.3478191,1.3668505,1.3289237,0.018963399999999977,0.1296316064842883,0.006110484642152782
2M19154367+5124490,2133441647566036352,2.537716865539551,4895.830078125,0.04372899979352951,-0.2728615403175354,0.02634871006011963,0.19160999357700348,10.065980911254883,10.566484451293945,9.407489776611328,8.586000442504883,8.060999870300293,7.978000164031982,0.043732188642024994,89.68709564208984,0.007963966578245163,0.007481647189706564,0.014128455892205238,0.021504618227481842,0.00033089338045577676,0.0006725565017284829,0.0005342425709109477,0.026000000536441803,0.026000000536441803,0.019999999552965164,4.0343,4.5511,3.5892,0.48095,0.6057681902327648,0.051559359579474884,0.8326049000000001,0.8410892,0.8250877000000001,0.008000749999999982,-0.07956103755601605,0.004170971770172151
2M19154418+4214021,2102316882864620288,2.5810940265655518,4627.64404296875,0.003591001033782959,0.025086449459195137,0.03901499882340431,0.20529399812221527,11.54444408416748,12.14078426361084,10.811656951904297,9.809000015258789,9.270000457763672,9.13599967956543,0.05783802270889282,79.50619506835938,0.006174001842737198,0.006040576845407486,0.008431213907897472,0.013695093803107738,0.00012772530875615473,0.0005844898892570782,0.0003360725952783472,0.023000000044703484,0.019999999552965164,0.010999999940395355,9.6142,11.3286,8.2224,1.5530999999999997,0.9829131523248655,0.06958882114056253,1.0647934000000001,1.0760897999999999,1.0531738,0.01145799999999997,0.027265350550330348,0.004674234148362065
2M19154438+4754415,2130946344583142656,2.730172634124756,4687.2431640625,0.2199689894914627,-0.3124915361404419,0.1339000165462494,0.06468400359153748,12.972627639770508,13.509376525878906,12.284302711486816,11.362000465393066,10.831000328063965,10.741999626159668,0.0606931634247303,100.54081726074219,0.009984014555811882,0.010103176347911358,0.017320288345217705,0.025422539561986923,0.0002220768774374715,0.0005521819360931879,0.0003322833974783723,0.02500000037252903,0.01899999938905239,0.010999999940395355,10.7258,13.6186,8.414,2.6023000000000005,1.0304296945750087,0.10456497823256394,1.7004204,1.7277774,1.67529,0.02624369999999999,0.23055630657165907,0.006698896408644489
2M19154465+4002397,2101242453844880000,2.735438823699951,4819.43017578125,-0.029869500547647476,0.106238454580307,-0.09190699458122253,0.35623300075531006,11.766473770141602,12.360611915588379,11.034771919250488,10.052000045776367,9.508000373840332,9.390000343322754,0.05949419364333153,84.08782958984375,0.006175300106406212,0.006045045796781778,0.009294869378209114,0.014781373552978039,0.00012516792411654265,0.0006129666962007008,0.0003078001504408512,0.020999999716877937,0.01600000075995922,0.017000000923871994,2.1918,2.265,2.0946,0.08520000000000016,0.34080092259556033,0.01698355357551415,1.5977701,1.6087375,1.5892049,0.0097663,0.203514289693714,0.00265264499051511
2M19154489+5127423,2133443262474196992,2.634683847427368,4616.2392578125,0.14490899443626404,-0.2105715423822403,0.15353001654148102,0.03300701081752777,12.333748817443848,12.913005828857422,11.610474586486816,10.680000305175781,10.102999687194824,9.968999862670898,0.060637492686510086,84.39146423339844,0.0075314221903681755,0.007311057299375534,0.011208085343241692,0.017626194283366203,0.0001415864359177732,0.0007290253064273777,0.00030034903538034285,0.024000000208616257,0.028999999165534973,0.020999999716877937,11.0898,13.9597,9.3843,2.2877,1.0449237138967158,0.0862371011153254,1.5300208,1.5505445,1.5109847,0.019779899999999996,0.18469733491159954,0.005612084033197337
2M19154525+4054282,2101350442201421056,2.6496880054473877,4801.869140625,0.21296900510787964,-0.6181115508079529,0.15472999215126038,-0.02770000696182251,12.85258674621582,13.37457275390625,12.173235893249512,11.305000305175781,10.788999557495117,10.677000045776367,0.07084102928638458,93.97298431396484,0.010135496035218239,0.009322864934802055,0.019476719200611115,0.028531644493341446,0.00017161004613019948,0.0005510012035692124,0.0003479187345878376,0.02199999988079071,0.02199999988079071,0.01899999938905239,11.12,13.8518,8.8105,2.5206500000000007,1.0461047872460387,0.09825282840528887,1.876839,1.9032098000000002,1.8486726,0.027268599999999994,0.27342701933923735,0.00631333045268917
2M19154669+4103576,2102196211462148608,2.5348308086395264,4565.61669921875,-0.03299770876765251,0.20570845901966095,0.03406229615211487,0.2463899850845337,12.794317245483398,13.422792434692383,12.041962623596191,11.005999565124512,10.4399995803833,10.319000244140625,0.05089977756142616,93.60867309570312,0.007338667754083872,0.008009007200598717,0.010024257004261017,0.015707628801465034,0.00017304032201903574,0.000751496412563224,0.00029239248532819673,0.02199999988079071,0.01600000075995922,0.017999999225139618,8.0,9.8816,6.2402,1.8207000000000004,0.9030899869919435,0.09981438041465751,2.0738996000000003,2.1062355,2.0440897,0.03107289999999989,0.31678772783826464,0.006503489272620205
2M19154757+4217228,2102317428317888640,2.4737915992736816,4806.6435546875,-0.011554000899195671,-0.01852254942059517,-0.03500799834728241,0.1990860104560852,11.36062240600586,11.893482208251953,10.676804542541504,9.767999649047852,9.269000053405762,9.133999824523926,0.03836844116449356,84.80486297607422,0.006632988341152668,0.006403946317732334,0.010317024774849415,0.016231097280979156,0.00023226636949202906,0.0004772674870612281,0.00033521325770946575,0.02500000037252903,0.02199999988079071,0.010999999940395355,4.8423,5.5957,4.4157,0.5899999999999999,0.6850516922326334,0.05142743138593131,1.4155825,1.4272510999999999,1.4042355,0.011507799999999974,0.15093518507566997,0.0035302191532256555
2M19155185+4040542,2101343024800284288,3.005030870437622,5133.72314453125,-0.029348399490118027,0.022028449922800064,-0.10161690413951874,0.35184308886528015,11.25241470336914,11.744159698486328,10.603809356689453,9.791999816894531,9.329000473022461,9.255999565124512,0.05440296232700348,94.24775695800781,0.007381219882518053,0.007325693033635616,0.013163511641323566,0.020599480718374252,0.00040872841242767244,0.0009492044495806873,0.0005183210003523175,0.02199999988079071,0.020999999716877937,0.017999999225139618,0.6141,0.6235,0.5962,0.013650000000000051,-0.21176090261783193,0.009722243058974775,1.2933744999999999,1.3000581,1.286767,0.006645549999999958,0.11172429420313472,0.0022314234476638536
2M19155202+3931440,2101211942396960000,2.99727201461792,4930.49609375,-0.06501100212335587,0.3015584647655487,-0.21289998292922974,0.4832800626754761,12.024520874023438,12.58003044128418,11.325042724609375,10.418000221252441,9.907999992370605,9.781000137329102,0.05797560140490532,86.29579162597656,0.005779367871582508,0.005823143757879734,0.008691887371242046,0.013940003700554371,0.00012723115489943204,0.0005166589441552016,0.00022541490132033104,0.019999999552965164,0.02199999988079071,0.017000000923871994,1.906,1.9516,1.4622,0.24470000000000003,0.2801228963023076,0.06269201493593037,1.9954463,2.0020976,1.8927794,0.05465910000000008,0.3000400448599656,0.012192622172570111
2M19155243+4755537,2130946550741580160,2.94104266166687,4942.90234375,0.012981001287698746,-0.16647154092788696,-0.013092994689941406,0.172760009765625,12.320565223693848,12.826505661010742,11.656502723693848,10.824000358581543,10.279000282287598,10.196999549865723,0.06435418128967285,97.86263275146484,0.008567302487790585,0.008445610292255878,0.015670469030737877,0.023404426872730255,0.000160116158047785,0.0006414675775467948,0.00028634360713652995,0.027000000700354576,0.028999999165534973,0.02199999988079071,3.7356,4.7356,2.9854,0.8751,0.5723603667301401,0.10018624170332344,1.4449638999999999,1.467239,1.4235407,0.021849150000000008,0.15985699710873288,0.006565486911844692
2M19155280+4750259,2130942942969982464,3.2395107746124268,4873.890625,0.005274999886751175,0.17625844478607178,-0.04120799899101257,0.22254998981952667,11.555657386779785,12.072074890136719,10.886569023132324,10.010000228881836,9.5600004196167,9.435999870300293,0.05922824889421463,85.02622985839844,0.006027695257216692,0.005951907951384783,0.009137902408838272,0.014562253840267658,0.0001654278673968168,0.0006218830657989116,0.00027963910042339,0.023000000044703484,0.01899999938905239,0.010999999940395355,5.6433,7.068,4.5186,1.2746999999999997,0.7515331381455367,0.09714632142486967,0.6953681,0.7054758000000001,0.6850149,0.01023045000000002,-0.15778523644790518,0.006391051307959
2M19155325+4749366,2130919470971121536,2.8261866569519043,4838.2587890625,0.039746999740600586,-0.3218015432357788,0.035676002502441406,0.1011279970407486,12.175496101379395,12.685815811157227,11.506803512573242,10.637999534606934,10.138999938964844,10.050000190734863,0.06699660420417786,88.41362762451172,0.008046993054449558,0.007511395029723644,0.014054669998586178,0.0213964581489563,0.00016255690067468187,0.000631912193405082,0.0003372305888960092,0.020999999716877937,0.017000000923871994,0.014000000432133675,5.5249,6.9489,4.4157,1.2666,0.7423244217524023,0.09845825093802762,1.4716958999999998,1.4945248,1.4502069,0.022158950000000004,0.16781807997711398,0.0065365794658281545
2M19155363+3944549,2101218569529250816,3.0525431632995605,4977.42333984375,0.06002099812030792,-0.34129154682159424,0.01135757565498352,0.1274699866771698,11.896020889282227,12.397202491760254,11.234658241271973,10.404000282287598,9.890999794006348,9.836999893188477,0.06982403248548508,92.82437133789062,0.008555985987186432,0.008007369004189968,0.016159141436219215,0.024324744939804077,0.00012830480468073446,0.000649777437797816,0.00034620276040731035,0.02199999988079071,0.020999999716877937,0.017999999225139618,6.5355,8.0362,5.1928,1.4216999999999995,0.8152788189914352,0.09482457027071878,0.8877339,0.9005089000000001,0.8758504,0.012329250000000002,-0.05171719534801769,0.006029038395367524
2M19155480+4214245,2102313996646621184,2.629713773727417,4723.42041015625,-0.02083900012075901,0.2451784461736679,0.05898800492286682,0.2540299892425537,12.880417823791504,13.470736503601074,12.156014442443848,11.163000106811523,10.657999992370605,10.526000022888184,0.03544963523745537,96.12922668457031,0.007178939878940582,0.007704409305006266,0.010678981430828571,0.016428980976343155,0.00015832740185128813,0.0005949174156427706,0.00029198218649884033,0.02199999988079071,0.01899999938905239,0.010999999940395355,1.6265,1.9717,1.2885,0.3416,0.2112540676178724,0.09237820677598352,2.3731949,2.4152316999999996,2.3415313,0.03685019999999986,0.37533340636681617,0.00672941633603244
2M19155613+3945174,2101218947486372224,2.868312358856201,4792.59521484375,-0.010897001251578331,0.13434845209121704,-0.021782994270324707,0.39420998096466064,12.594170570373535,13.186006546020508,11.866183280944824,10.904999732971191,10.368000030517578,10.241999626159668,0.057046353816986084,90.64440155029297,0.006834062281996012,0.006958163343369961,0.010485582984983921,0.016302645206451416,0.0001675988406579787,0.000652701798414812,0.00043935851876897303,0.02199999988079071,0.02199999988079071,0.017999999225139618,2.3367,3.1252,2.0003,0.5624499999999999,0.36860295855918246,0.09689134034329819,1.9899512,2.0206419,1.9567261,0.0319579,0.29884242624358504,0.006979658170197328
2M19160005+4428551,2127114237322911360,2.511387586593628,4664.541015625,0.026252999901771545,-0.05023754760622978,0.035388000309467316,0.15610399842262268,13.028936386108398,13.6115140914917,12.308094024658203,11.347999572753906,10.748000144958496,10.663000106811523,0.056271031498909,97.12889099121094,0.008467611856758595,0.008829038590192795,0.013306871987879276,0.02010204829275608,0.00015298477087366535,0.0006917711957310502,0.00036915172710205724,0.020999999716877937,0.017999999225139618,0.010999999940395355,7.3822,8.2907,4.8417,1.7244999999999995,0.8681858070097022,0.11679666205918998,2.2872437,2.3468375,2.2542396,0.0462989500000001,0.35931244004473617,0.008741472224130853
2M19160587+4118060,2102203117769645952,3.0943737030029297,4807.4697265625,-0.002582000568509102,0.046920452266931534,0.04463300481438637,0.12752899527549744,11.671097755432129,12.198751449584961,10.99186897277832,10.121000289916992,9.593999862670898,9.5,0.06011747196316719,84.86226654052734,0.00644339807331562,0.006284675095230341,0.009853051044046879,0.015562629327178001,0.00010920714927475927,0.0005590506515706917,0.0002667800650135721,0.017999999225139618,0.020999999716877937,0.017999999225139618,8.269,10.588,6.7097,1.9391499999999997,0.9174529919296635,0.09905541496765663,0.7450845,0.7559405,0.7340066000000001,0.010966949999999998,-0.12779447114071454,0.006393824286541568
2M19160616+4636132,2127754492387950080,2.7455265522003174,4710.146484375,-0.009460000321269035,0.030500449240207672,0.008790001273155212,-0.006183398887515068,12.55871868133545,13.119309425354004,11.850955963134766,10.925000190734863,10.387999534606934,10.281999588012695,0.057416610419750214,89.04122924804688,0.0071066999807953835,0.00716906413435936,0.010705565102398396,0.016670631244778633,0.00017830263523199719,0.0005925226081826551,0.0003011154399346072,0.020999999716877937,0.017000000923871994,0.012000000104308128,8.2181,10.1126,6.3915,1.8605500000000004,0.9147714215673661,0.09963001798659454,1.5382671,1.5613091,1.5169456000000001,0.022181749999999965,0.18703175158022742,0.006259442189437817
2M19160802+4619281,2127744429284644480,3.130732536315918,4951.58837890625,-0.010322000831365585,0.09143045544624329,-0.04598299413919449,0.30915501713752747,12.636544227600098,13.13862419128418,11.977277755737305,11.131999969482422,10.664999961853027,10.576000213623047,0.05957718938589096,98.89460754394531,0.007734308950603008,0.00796678476035595,0.013283997774124146,0.020128272473812103,0.0001311181106589121,0.0006028119974499369,0.00029507016362062544,0.020999999716877937,0.017000000923871994,0.014000000432133675,2.2642,2.9583,1.9724,0.49295,0.3549147860586733,0.08802360983092455,1.4503057,1.4706311,1.4301776,0.02022675000000004,0.16145955384183444,0.006056887128234101
2M19160916+3944448,2101218058430564736,2.430401563644409,4800.20703125,0.01684200018644333,-0.07680255174636841,0.024126999080181122,0.1676180064678192,11.089386940002441,11.66553020477295,10.370715141296387,9.428999900817871,8.913000106811523,8.788999557495117,0.038400959223508835,85.128662109375,0.006857768166810274,0.006578724831342697,0.01082764845341444,0.01695077493786812,0.0001922529260200978,0.0006458603182712963,0.0003646211738850269,0.020999999716877937,0.020999999716877937,0.017999999225139618,5.409,6.2354,4.7808,0.7273000000000001,0.7331169814420644,0.0576818714182758,1.1816259,1.1926183000000001,1.169499,0.011559650000000034,0.07248000168761493,0.004250807125093459
2M19161161+4239279,2102704185835250688,2.659752607345581,4930.029296875,-0.009756000712513924,0.03954245150089264,-0.046585001051425934,0.37596601247787476,11.198705673217773,11.711709976196289,10.531637191772461,9.651000022888184,9.199999809265137,9.085000038146973,0.043519847095012665,87.86465454101562,0.006680349353700876,0.006510165054351091,0.010893167927861214,0.01706738956272602,0.00019139165146619952,0.0005813540964116903,0.0002851125899039353,0.023000000044703484,0.017999999225139618,0.010999999940395355,1.4607,1.5306,1.2930000000000001,0.1187999999999999,0.16456102926555677,0.036631592056519786,1.3249883,1.3409948,1.3137113,0.013641750000000001,0.12221204335367754,0.004463579117139564
2M19161229+4139153,2102226375014091776,2.701478958129883,4838.54052734375,-0.028121300041675568,-0.09061554819345474,0.06331100314855576,0.039052002131938934,12.836468696594238,13.374345779418945,12.148701667785645,11.246999740600586,10.70300006866455,10.616999626159668,0.041774362325668335,101.13859558105469,0.0088090430945158,0.009009038098156452,0.015464155934751034,0.02287486381828785,0.00016546810572393156,0.0005217509211241644,0.0003420536901044269,0.02199999988079071,0.020999999716877937,0.01899999938905239,5.2278,6.5593,4.121,1.21915,0.7183189644177186,0.100927439989688,1.6932483999999999,1.7194121,1.669168,0.02512205000000006,0.22872067390101844,0.006439964253890679
2M19161506+4217079,2102689582946235776,2.6204681396484375,4866.26611328125,0.05268999934196472,-0.41456153988838196,0.049385011196136475,0.17518001794815063,11.902836799621582,12.425121307373047,11.223233222961426,10.315999984741211,9.791000366210938,9.6899995803833,0.06917189061641693,90.10035705566406,0.00858822837471962,0.007935911417007446,0.01570015586912632,0.023622432723641396,0.0001251259345502742,0.0005674179737846785,0.00025610767907191523,0.02199999988079071,0.017999999225139618,0.010999999940395355,4.4891,5.6839,3.6728,1.0055500000000002,0.6521592799314959,0.09482457439069136,1.5464301,1.5685063,1.5255622,0.021472049999999968,0.18933029429046813,0.006028174038191378
2M19161676+4239169,2102704151475522816,2.6610045433044434,4537.3408203125,0.008131001144647598,0.38291844725608826,0.08121699094772339,0.2997099757194519,11.11018180847168,11.749934196472168,10.34953784942627,9.307000160217285,8.805999755859375,8.607000350952148,0.05142064765095711,74.45805358886719,0.004886175971478224,0.005011875182390213,0.005591113120317459,0.009565331041812897,0.0001636016726724865,0.0006711930359792895,0.0003173433274683557,0.023000000044703484,0.020999999716877937,0.010999999940395355,8.7723,11.0886,7.3604,1.8640999999999996,0.9431134755039701,0.08898765037922662,0.8077535,0.8190413999999999,0.7989139000000001,0.01006374999999997,-0.09272115150605528,0.00540293860183217
2M19161923+4053434,2101346937508108160,2.938271999359131,5102.8916015625,-0.038514502346515656,0.015428449958562851,-0.12428779900074005,0.34692221879959106,11.807765007019043,12.31265640258789,11.146895408630371,10.291000366210938,9.85099983215332,9.73900032043457,0.05266106501221657,93.34101867675781,0.0072995442897081375,0.007207948248833418,0.012907755561172962,0.020156923681497574,0.0002260245407570416,0.0008886618295134152,0.00047547157984162425,0.020999999716877937,0.020999999716877937,0.017999999225139618,1.0138,1.0348,0.9904,0.022199999999999998,0.0059522868873829755,0.009522894184231525,1.4772493999999998,1.4871491000000001,1.4706181999999999,0.008265450000000101,0.16945382225858027,0.002427288111743378
2M19161962+4703546,2127802596021704832,3.2056562900543213,4924.50830078125,0.001364000141620636,0.03017044998705387,-0.02011200040578842,0.22773699462413788,11.858128547668457,12.359139442443848,11.200182914733887,10.368000030517578,9.89900016784668,9.770000457763672,0.061779748648405075,90.55316162109375,0.00701404782012105,0.006914669182151556,0.011621345765888691,0.018013952299952507,0.0001255566138191888,0.0005887383053793105,0.0002807280502370446,0.020999999716877937,0.017999999225139618,0.012000000104308128,4.9569,6.172999999999999,3.9355,1.1187499999999995,0.6952101575805074,0.09774818011743175,0.8678539,0.8808401,0.8560515000000001,0.012394299999999987,-0.0615533805427808,0.006198592479697042
2M19162417+4651083,2127793151394097792,2.5223751068115234,4755.3818359375,-0.024735700339078903,0.1260884553194046,-0.013246998190879822,0.15442001819610596,11.685083389282227,12.253082275390625,10.97517204284668,10.04699993133545,9.50100040435791,9.392000198364258,0.035596221685409546,82.13316345214844,0.00598665326833725,0.005878032185137272,0.008620045147836208,0.013838587328791618,0.00012422831313418925,0.0006578255971978475,0.0004862031873054118,0.020999999716877937,0.017000000923871994,0.012000000104308128,4.606,5.0679,4.1153,0.4762999999999997,0.6633239336282123,0.04521326828849748,1.5817375999999999,1.5940028,1.570797,0.011602899999999977,0.19913443850170365,0.0031845083886933995
2M19162482+4111374,2102198681064940416,2.879206418991089,4790.69140625,-0.03020630031824112,0.03413645178079605,0.011178001761436462,0.18025100231170654,12.559443473815918,13.119537353515625,11.854798316955566,10.949000358581543,10.392999649047852,10.291999816894531,0.056342046707868576,103.3696517944336,0.008664878085255623,0.009177294559776783,0.014580965973436832,0.02158624865114689,0.00015795856179390277,0.0005184052071671719,0.0002304711088607636,0.02199999988079071,0.01600000075995922,0.01899999938905239,5.0164,6.3802,4.0504,1.1649000000000003,0.700392159175647,0.09866818918803721,1.5646012,1.5875885,1.5399265,0.02383100000000002,0.19440365900036688,0.006618975850503528
2M19162563+4118371,2102206072708439168,2.933194160461426,4679.54150390625,-0.006837001070380211,0.32667845487594604,0.040330976247787476,0.3992200195789337,11.154751777648926,11.7431640625,10.431129455566406,9.479999542236328,8.932999610900879,8.817000389099121,0.0541032999753952,78.44132995605469,0.0051974221132695675,0.0052332826890051365,0.006685725413262844,0.011066114529967308,0.00017026913805562316,0.0006051383528116183,0.00032636068789559936,0.020999999716877937,0.01600000075995922,0.017000000923871994,3.9879,5.2155,3.3497,0.9328999999999998,0.6007442594709368,0.09614501824339433,0.7448551999999999,0.755437,0.7336688,0.01088409999999999,-0.12792814598069185,0.006349100673190465
2M19162838+4508524,2127170484215118464,2.606945276260376,4571.23388671875,0.11586900055408478,0.03453245013952255,0.14113599061965942,0.17898601293563843,12.896934509277344,13.508678436279297,12.152973175048828,11.147000312805176,10.64799976348877,10.461999893188477,0.05492711439728737,87.07781219482422,0.007135134190320969,0.007355820387601852,0.009864239022135735,0.015654487535357475,0.00017942097427781079,0.0010048475799184775,0.00035849238217422474,0.019999999552965164,0.020999999716877937,0.014000000432133675,12.4253,14.2832,10.5439,1.86965,1.094306883262247,0.06591211953862319,1.8536620000000001,1.8768398,1.8344245000000001,0.021207649999999943,0.26803054700525086,0.0049636811973501616
